4.538,115.675,-0.072,167.865,0.046,921.0
4.539,115.675,-0.148,167.867,0.043,921.0
4.54,115.675,-0.152,167.868,-0.023,921.0
4.541,115.675,-0.042,167.869,-0.016,921.0
4.542,115.675,0.09,167.87,-0.014,921.0
4.543,115.675,0.127,167.871,-0.044,921.0
4.544,115.675,0.109,167.872,-0.007,921.0
4.545,115.675,0.073,167.874,0.052,921.0
4.546,115.675,-0.022,167.875,0.055,921.0
4.547,115.675,-0.12,167.876,0.022,921.0
4.548,115.675,-0.14,167.877,-0.015,921.0
4.549,115.675,-0.078,167.878,-0.048,921.0
4.55,115.676,0.013,167.879,-0.067,921.0
4.551,115.677,0.071,167.88,-0.054,921.0
4.552,115.679,0.121,167.882,-0.026,921.0
4.553,115.68,0.117,167.883,0.022,921.0
4.554,115.681,0.028,167.884,0.094,921.0
4.555,115.682,-0.062,167.885,0.105,921.0
4.556,115.683,-0.12,167.886,0.037,921.0
4.557,115.685,-0.095,167.887,-0.029,921.0
4.558,115.686,-0.008,167.888,-0.061,921.0
4.559,115.687,0.046,167.889,-0.075,921.0
4.56,115.689,0.063,167.89,-0.04,921.0
4.561,115.692,0.038,167.892,-0.004,921.0
4.562,115.694,-0.003,167.893,-0.002,921.0
4.563,115.696,-0.019,167.894,0.04,921.0
4.564,115.699,-0.012,167.895,0.057,921.0
4.565,115.701,-0.012,167.897,0.016,921.0
4.566,115.703,-0.023,167.898,-0.001,921.0
4.567,115.706,-0.008,167.899,-0.006,921.0
4.568,115.708,0.002,167.9,-0.014,921.0
4.569,115.71,0.021,167.902,-0.025,921.0
4.57,115.714,0.082,167.903,-0.039,921.0
4.571,115.718,0.078,167.905,-0.015,921.0
4.572,115.721,-0.012,167.906,0.026,921.0
4.573,115.725,-0.101,167.908,0.023,921.0
4.574,115.728,-0.12,167.909,0.002,921.0
4.575,115.732,-0.067,167.911,0.006,921.0
4.576,115.736,-0.026,167.912,0.031,921.0
4.577,115.739,0.041,167.914,0.036,921.0
4.578,115.743,0.129,167.915,-0.01,921.0
4.579,115.747,0.134,167.917,-0.056,921.0
4.58,115.751,0.065,167.918,-0.06,921.0
4.581,115.755,-0.037,167.92,-0.016,921.0
4.582,115.759,-0.078,167.922,0.022,921.0
4.583,115.763,-0.066,167.924,0.01,921.0
4.584,115.768,-0.077,167.926,0.028,921.0
4.585,115.772,-0.035,167.928,0.023,921.0
4.586,115.776,0.021,167.93,-0.013,921.0
4.587,115.78,0.021,167.932,0.013,921.0
4.588,115.785,0.031,167.934,0.008,921.0
4.589,115.789,0.033,167.936,-0.011,921.0
4.59,115.793,0.018,167.937,0.004,921.0
4.591,115.796,0.017,167.939,-0.006,921.0
4.592,115.8,0.023,167.941,-0.004,921.0
4.593,115.804,0.012,167.943,-0.018,921.0
4.594,115.807,-0.028,167.944,-0.021,921.0
4.595,115.811,-0.056,167.946,0.006,921.0
4.596,115.815,-0.035,167.948,-0.028,921.0
4.597,115.819,0.011,167.95,-0.03,921.0
4.598,115.822,0.035,167.951,0.04,921.0
4.599,115.826,0.023,167.953,0.057,921.0
4.6,115.828,-0.001,167.955,0.018,921.0
4.601,115.831,-0.027,167.958,-0.009,921.0
4.602,115.833,-0.049,167.96,0.008,921.0
4.603,115.835,-0.019,167.962,0.028,921.0
4.604,115.838,0.046,167.964,-0.009,921.0
4.605,115.84,0.035,167.967,-0.048,921.0
4.606,115.842,-0.009,167.969,-0.053,921.0
4.607,115.845,0.025,167.971,-0.058,921.0
4.608,115.847,0.069,167.973,-0.007,921.0
4.609,115.85,0.036,167.976,0.052,921.0
4.61,115.851,-0.037,167.977,0.033,921.0
4.611,115.852,-0.089,167.979,0.034,921.0
4.612,115.853,-0.084,167.981,0.028,921.0
4.613,115.854,-0.022,167.983,-0.001,921.0
4.614,115.856,0.021,167.985,0.014,921.0
4.615,115.857,0.015,167.987,-0.009,921.0
4.616,115.858,0.015,167.988,-0.037,921.0
4.617,115.859,0.018,167.99,-0.011,921.0
4.618,115.86,0.029,167.992,-0.012,921.0
4.619,115.862,0.041,167.994,-0.025,922.0
4.62,115.863,0.04,167.996,-0.021,921.0
4.621,115.864,0.068,167.997,-0.009,921.0
4.622,115.866,0.063,167.999,0.003,921.0
4.623,115.867,-0.052,168.001,0.03,921.0
4.624,115.869,-0.169,168.002,0.064,921.0
4.625,115.87,-0.147,168.004,0.034,921.0
4.626,115.871,-0.067,168.006,-0.017,921.0
4.627,115.873,0.003,168.007,-0.028,921.0
4.628,115.874,0.107,168.009,-0.021,921.0
4.629,115.876,0.141,168.011,-0.002,921.0
4.63,115.877,0.085,168.012,-0.011,921.0
4.631,115.879,0.022,168.013,-0.024,921.0
4.632,115.881,-0.009,168.014,-0.001,921.0
4.633,115.882,-0.01,168.015,0.015,921.0
4.634,115.884,-0.044,168.016,0.007,921.0
4.635,115.886,-0.057,168.017,0.007,921.0
4.636,115.887,-0.045,168.018,0.006,921.0
4.637,115.889,-0.031,168.019,-0.004,921.0
4.638,115.891,0.024,168.02,-0.007,921.0
4.639,115.892,0.025,168.022,-0.018,921.0
4.64,115.895,-0.006,168.023,-0.001,921.0
4.641,115.897,-0.04,168.024,0.04,921.0
4.642,115.899,-0.055,168.025,0.041,921.0
4.643,115.902,0.039,168.027,-0.019,921.0
4.644,115.904,0.088,168.028,-0.057,921.0
4.645,115.906,0.078,168.029,-0.004,921.0
4.646,115.909,0.071,168.03,-0.001,921.0
4.647,115.911,-0.016,168.032,-0.026,921.0
4.648,115.913,-0.074,168.033,0.007,921.0
4.649,115.916,-0.07,168.034,0.018,921.0
4.65,115.918,-0.067,168.035,0.027,921.0
4.651,115.921,-0.02,168.036,0.026,921.0
4.652,115.924,0.014,168.037,0.007,921.0
4.653,115.927,0.02,168.038,-0.014,921.0
4.654,115.93,0.025,168.039,-0.036,921.0
4.655,115.932,0.014,168.04,-0.014,921.0
4.656,115.935,0.033,168.041,0.005,921.0
4.657,115.938,0.048,168.042,-0.008,921.0
4.658,115.941,0.008,168.043,-0.014,921.0
4.659,115.944,-0.035,168.044,0.011,921.0
4.66,115.947,-0.053,168.045,0.034,921.0
4.661,115.95,-0.06,168.045,0.018,921.0
4.662,115.953,-0.027,168.046,-0.002,921.0
4.663,115.957,0.058,168.047,-0.007,921.0
4.664,115.96,0.092,168.047,0.005,921.0
4.665,115.963,0.049,168.048,0.014,921.0
4.666,115.966,0.014,168.049,-0.04,921.0
4.667,115.969,-0.016,168.049,-0.096,921.0
4.668,115.973,-0.062,168.05,-0.02,921.0
4.669,115.976,-0.087,168.051,0.082,921.0
4.67,115.979,-0.08,168.051,0.068,921.0
4.671,115.982,-0.016,168.052,0.034,921.0
4.672,115.985,0.053,168.052,-0.01,921.0
4.673,115.988,0.032,168.053,-0.04,921.0
4.674,115.991,0.041,168.054,-0.01,921.0
4.675,115.994,0.098,168.054,-0.015,921.0
4.676,115.997,0.068,168.055,-0.016,921.0
4.677,116.0,0.006,168.056,-0.003,921.0
4.678,116.003,-0.041,168.056,-0.016,921.0
4.679,116.006,-0.076,168.057,0.005,921.0
4.68,116.009,-0.098,168.058,0.01,921.0
4.681,116.012,-0.052,168.059,0.011,921.0
4.682,116.016,0.053,168.06,0.028,921.0
4.683,116.019,0.034,168.061,0.004,921.0
4.684,116.022,-0.005,168.061,-0.008,921.0
4.685,116.026,0.032,168.062,-0.006,921.0
4.686,116.029,0.006,168.063,-0.005,921.0
4.687,116.032,-0.014,168.064,0.016,921.0
4.688,116.036,-0.004,168.065,-0.002,921.0
4.689,116.039,-0.009,168.066,-0.029,921.0
4.69,116.042,0.02,168.067,-0.018,921.0
4.691,116.046,0.038,168.067,-0.009,921.0
4.692,116.049,0.027,168.068,0.006,921.0
4.693,116.053,0.017,168.069,0.024,921.0
4.694,116.056,-0.011,168.069,0.016,921.0
4.695,116.059,-0.04,168.07,-0.007,921.0
4.696,116.063,-0.041,168.071,-0.009,921.0
4.697,116.066,-0.031,168.072,0.009,921.0
4.698,116.07,-0.036,168.072,0.009,921.0
4.699,116.073,-0.033,168.073,0.004,921.0
4.7,116.076,0.011,168.074,-0.001,921.0
4.701,116.079,0.054,168.074,-0.014,921.0
4.702,116.081,0.064,168.075,-0.013,921.0
4.703,116.084,0.055,168.076,-0.008,921.0
4.704,116.087,0.02,168.077,-0.001,921.0
4.705,116.09,-0.02,168.077,0.001,921.0
4.706,116.093,-0.034,168.078,-0.008,921.0
4.707,116.096,-0.034,168.079,0.017,921.0
4.708,116.098,-0.013,168.08,0.036,921.0
4.709,116.101,0.012,168.081,0.001,921.0
4.71,116.103,0.006,168.081,-0.016,921.0
4.711,116.105,-0.007,168.082,-0.005,921.0
4.712,116.107,-0.024,168.083,-0.019,921.0
4.713,116.109,-0.044,168.084,-0.038,921.0
4.714,116.11,-0.04,168.085,-0.012,921.0
4.715,116.112,-0.02,168.086,0.026,921.0
4.716,116.114,0.049,168.086,0.026,921.0
4.717,116.116,0.105,168.087,0.037,921.0
4.718,116.118,0.066,168.088,0.022,921.0
4.719,116.12,0.049,168.089,-0.016,921.0
4.72,116.12,0.061,168.089,-0.004,921.0
4.721,116.121,-0.022,168.089,-0.019,921.0
4.722,116.122,-0.166,168.09,-0.043,921.0
4.723,116.123,-0.185,168.09,-0.03,921.0
4.724,116.124,-0.057,168.09,0.0,921.0
4.725,116.125,0.012,168.09,0.045,921.0
4.726,116.126,0.057,168.09,0.006,921.0
4.727,116.127,0.139,168.091,-0.035,921.0
4.728,116.128,0.128,168.091,0.01,921.0
4.729,116.129,0.064,168.091,0.023,921.0
4.73,116.13,-0.009,168.091,0.031,921.0
4.731,116.13,-0.065,168.091,0.047,921.0
4.732,116.13,-0.067,168.092,0.021,921.0
4.733,116.131,-0.056,168.092,-0.017,921.0
4.734,116.131,-0.042,168.092,-0.06,921.0
4.735,116.132,-0.047,168.092,-0.071,921.0
4.736,116.132,-0.019,168.092,-0.05,921.0
4.737,116.132,0.041,168.093,-0.02,921.0
4.738,116.133,0.05,168.093,0.033,921.0
4.739,116.133,0.05,168.093,0.07,921.0
4.74,116.133,0.054,168.093,0.071,921.0
4.741,116.133,0.031,168.094,0.038,921.0
4.742,116.133,-0.017,168.094,-0.012,921.0
4.743,116.133,-0.033,168.094,-0.032,921.0
4.744,116.133,-0.015,168.095,-0.041,921.0
4.745,116.133,-0.039,168.095,-0.043,921.0
4.746,116.133,-0.05,168.095,-0.013,921.0
4.747,116.133,-0.018,168.095,0.0,921.0
4.748,116.133,0.008,168.096,0.015,921.0
4.749,116.134,0.011,168.096,0.04,921.0
4.75,116.134,0.009,168.096,0.006,921.0
4.751,116.134,0.034,168.096,-0.019,921.0
4.752,116.134,0.055,168.097,0.011,921.0
4.753,116.134,0.046,168.097,0.013,921.0
4.754,116.134,0.009,168.097,-0.01,921.0
4.755,116.134,-0.023,168.097,-0.024,921.0
4.756,116.134,-0.058,168.097,-0.028,921.0
4.757,116.134,-0.066,168.097,0.003,921.0
4.758,116.134,-0.02,168.097,0.044,921.0
4.759,116.134,-0.013,168.098,0.026,921.0
4.76,116.133,0.008,168.098,0.003,921.0
4.761,116.133,0.051,168.099,-0.005,921.0
4.762,116.133,0.039,168.1,-0.028,921.0
4.763,116.132,0.03,168.101,-0.018,921.0
4.764,116.132,0.013,168.101,-0.014,921.0
4.765,116.132,-0.007,168.102,-0.022,921.0
4.766,116.131,-0.016,168.103,0.005,921.0
4.767,116.131,-0.032,168.104,0.024,921.0
4.768,116.131,-0.01,168.105,0.022,921.0
4.769,116.131,0.002,168.105,0.015,921.0
4.77,116.129,-0.013,168.107,0.013,921.0
4.771,116.128,-0.025,168.108,-0.002,921.0
4.772,116.126,-0.016,168.11,-0.014,921.0
4.773,116.125,0.019,168.111,-0.007,921.0
4.774,116.123,0.023,168.113,-0.023,921.0
4.775,116.122,0.032,168.114,-0.007,921.0
4.776,116.12,0.041,168.116,0.011,921.0
4.777,116.119,-0.006,168.117,-0.02,921.0
4.778,116.117,-0.023,168.119,-0.011,921.0
4.779,116.116,-0.007,168.121,0.03,921.0
4.78,116.113,-0.015,168.122,0.039,921.0
4.781,116.109,-0.03,168.124,0.0,921.0
4.782,116.106,-0.022,168.126,-0.04,921.0
4.783,116.103,0.017,168.127,-0.034,921.0
4.784,116.1,0.022,168.129,-0.002,921.0
4.785,116.097,-0.005,168.131,0.027,921.0
4.786,116.094,0.0,168.132,0.029,921.0
4.787,116.091,0.019,168.134,0.036,921.0
4.788,116.088,0.004,168.136,0.04,921.0
4.789,116.085,-0.007,168.137,-0.015,921.0
4.79,116.08,0.007,168.139,-0.073,921.0
4.791,116.076,-0.007,168.141,-0.059,921.0
4.792,116.072,-0.018,168.142,-0.015,921.0
4.793,116.067,-0.002,168.144,-0.004,921.0
4.794,116.063,0.012,168.146,0.008,921.0
4.795,116.059,0.032,168.147,0.035,921.0
4.796,116.055,0.021,168.149,0.04,921.0
4.797,116.05,-0.028,168.15,0.036,921.0
4.798,116.046,-0.046,168.152,0.035,921.0
4.799,116.042,-0.025,168.154,0.004,921.0
4.8,116.037,-0.006,168.155,-0.044,921.0
4.801,116.033,0.027,168.157,-0.046,921.0
4.802,116.028,0.056,168.159,-0.02,921.0
4.803,116.023,0.018,168.16,-0.003,921.0
4.804,116.019,-0.034,168.162,-0.016,921.0
4.805,116.014,-0.022,168.164,-0.019,921.0
4.806,116.01,0.002,168.165,0.029,921.0
4.807,116.005,-0.006,168.167,0.039,921.0
4.808,116.0,0.026,168.168,0.013,921.0
4.809,115.996,0.056,168.17,0.002,921.0
4.81,115.992,0.013,168.171,-0.004,920.0
4.811,115.988,-0.035,168.172,-0.011,920.0
4.812,115.985,-0.09,168.173,-0.02,920.0
4.813,115.981,-0.12,168.175,0.01,920.0
4.814,115.977,-0.021,168.176,0.023,920.0
4.815,115.974,0.123,168.177,-0.015,920.0
4.816,115.97,0.145,168.178,-0.011,920.0
4.817,115.966,0.075,168.179,0.004,920.0
4.818,115.962,0.019,168.18,-0.004,920.0
4.819,115.959,-0.05,168.181,0.001,920.0
4.82,115.957,-0.109,168.182,-0.01,920.0
4.821,115.955,-0.097,168.183,-0.022,920.0
4.822,115.953,-0.053,168.184,0.0,920.0
4.823,115.951,-0.008,168.185,0.024,920.0
4.824,115.949,0.024,168.186,0.013,920.0
4.825,115.947,0.06,168.187,-0.003,920.0
4.826,115.945,0.079,168.188,0.013,920.0
4.827,115.943,0.065,168.189,0.011,920.0
4.828,115.941,0.031,168.19,0.001,920.0
4.829,115.939,-0.012,168.191,-0.001,921.0
4.83,115.939,-0.014,168.192,-0.03,921.0
4.831,115.938,-0.005,168.193,-0.025,921.0
4.832,115.938,-0.065,168.194,-0.003,921.0
4.833,115.938,-0.125,168.195,-0.004,921.0
4.834,115.937,-0.072,168.196,0.014,921.0
4.835,115.937,0.01,168.197,0.028,921.0
4.836,115.936,0.051,168.198,0.016,921.0
4.837,115.936,0.099,168.199,-0.004,921.0
4.838,115.936,0.1,168.2,-0.022,921.0
4.839,115.935,0.044,168.201,-0.017,921.0
4.84,115.936,0.011,168.201,0.006,921.0
4.841,115.936,-0.017,168.202,0.015,921.0
4.842,115.937,-0.076,168.203,0.004,921.0
4.843,115.938,-0.104,168.203,0.004,921.0
4.844,115.939,-0.06,168.204,0.014,921.0
4.845,115.939,0.002,168.205,-0.016,921.0
4.846,115.94,0.046,168.206,-0.042,921.0
4.847,115.941,0.062,168.206,-0.004,921.0
4.848,115.941,0.037,168.207,0.005,921.0
4.849,115.942,0.0,168.208,0.007,921.0
4.85,115.943,-0.009,168.209,0.047,921.0
4.851,115.944,-0.002,168.209,0.03,921.0
4.852,115.946,0.006,168.21,-0.015,921.0
4.853,115.947,0.01,168.211,-0.033,921.0
4.854,115.948,-0.02,168.211,-0.023,921.0
4.855,115.949,-0.044,168.212,-0.005,921.0
4.856,115.95,-0.03,168.213,-0.007,921.0
4.857,115.952,-0.016,168.213,0.005,921.0
4.858,115.953,0.009,168.214,0.009,921.0
4.859,115.954,0.059,168.215,0.005,921.0
4.86,115.955,0.064,168.216,0.0,921.0
4.861,115.956,0.034,168.216,-0.006,921.0
4.862,115.958,0.014,168.217,0.017,921.0
4.863,115.959,-0.03,168.218,0.031,921.0
4.864,115.96,-0.078,168.219,0.021,921.0
4.865,115.961,-0.1,168.22,0.0,921.0
4.866,115.962,-0.075,168.221,-0.034,921.0
4.867,115.963,0.001,168.222,-0.034,921.0
4.868,115.965,0.088,168.222,-0.014,921.0
4.869,115.966,0.148,168.223,-0.019,921.0
4.87,115.966,0.097,168.224,-0.025,921.0
4.871,115.966,0.002,168.225,0.005,921.0
4.872,115.967,-0.019,168.225,0.047,921.0
4.873,115.967,-0.065,168.226,0.04,921.0
4.874,115.968,-0.114,168.227,0.004,921.0
4.875,115.968,-0.08,168.227,-0.001,921.0
4.876,115.968,-0.017,168.228,0.017,921.0
4.877,115.969,0.041,168.228,0.026,921.0
4.878,115.969,0.045,168.229,-0.007,921.0
4.879,115.97,0.022,168.23,-0.042,921.0
4.88,115.969,0.039,168.23,-0.046,921.0
4.881,115.969,0.052,168.229,-0.045,921.0
4.882,115.969,0.017,168.229,-0.013,921.0
4.883,115.969,-0.038,168.229,0.009,921.0
4.884,115.969,-0.031,168.229,0.032,921.0
4.885,115.969,0.035,168.229,0.059,921.0
4.886,115.969,0.034,168.229,0.036,921.0
4.887,115.969,-0.032,168.229,0.015,921.0
4.888,115.969,-0.067,168.228,-0.022,921.0
4.889,115.969,-0.078,168.228,-0.039,921.0
4.89,115.969,-0.048,168.228,-0.006,921.0
4.891,115.969,0.011,168.227,-0.012,921.0
4.892,115.969,0.045,168.227,-0.018,921.0
4.893,115.969,0.09,168.226,-0.004,921.0
4.894,115.969,0.112,168.226,-0.004,921.0
4.895,115.969,0.065,168.226,0.012,921.0
4.896,115.969,-0.016,168.225,0.035,921.0
4.897,115.969,-0.097,168.225,0.024,921.0
4.898,115.969,-0.102,168.224,-0.012,921.0
4.899,115.969,-0.057,168.224,-0.023,921.0
4.9,115.97,-0.007,168.223,-0.016,921.0
4.901,115.97,0.027,168.222,-0.01,921.0
4.902,115.97,0.031,168.221,0.005,921.0
4.903,115.971,0.057,168.221,0.033,921.0
4.904,115.971,0.038,168.22,0.022,921.0
4.905,115.972,-0.044,168.219,-0.036,921.0
4.906,115.972,-0.033,168.219,-0.032,921.0
4.907,115.973,0.03,168.218,0.017,921.0
4.908,115.973,0.017,168.217,0.019,921.0
4.909,115.974,0.005,168.216,-0.003,921.0
4.91,115.974,0.01,168.215,-0.005,921.0
4.911,115.975,-0.022,168.214,0.013,921.0
4.912,115.975,-0.011,168.213,0.017,921.0
4.913,115.976,0.005,168.212,-0.002,921.0
4.914,115.977,-0.008,168.211,-0.024,921.0
4.915,115.977,-0.022,168.209,-0.019,921.0
4.916,115.978,-0.063,168.208,-0.005,921.0
4.917,115.979,-0.025,168.207,-0.006,921.0
4.918,115.979,0.069,168.206,0.007,921.0
4.919,115.98,0.079,168.205,0.009,921.0
4.92,115.981,0.046,168.203,0.006,921.0
4.921,115.982,0.016,168.202,0.03,921.0
4.922,115.984,-0.034,168.201,0.017,921.0
4.923,115.985,-0.066,168.199,-0.01,921.0
4.924,115.986,-0.033,168.198,-0.007,921.0
4.925,115.987,-0.002,168.196,-0.011,921.0
4.926,115.988,-0.02,168.195,-0.018,921.0
4.927,115.989,-0.01,168.194,-0.024,921.0
4.928,115.991,0.021,168.192,-0.026,921.0
4.929,115.992,0.019,168.191,-0.002,921.0
4.93,115.993,0.033,168.189,0.02,921.0
4.931,115.995,0.05,168.188,0.022,921.0
4.932,115.996,0.023,168.186,0.036,921.0
4.933,115.998,-0.027,168.184,0.043,921.0
4.934,116.0,-0.06,168.183,0.015,921.0
4.935,116.001,-0.039,168.181,-0.008,921.0
4.936,116.003,0.006,168.18,-0.036,921.0
4.937,116.004,0.016,168.178,-0.057,921.0
4.938,116.006,-0.006,168.177,-0.052,921.0
4.939,116.007,0.009,168.175,-0.031,921.0
4.94,116.008,0.039,168.174,0.035,921.0
4.941,116.009,0.024,168.172,0.066,921.0
4.942,116.01,0.01,168.17,0.041,921.0
4.943,116.011,-0.037,168.169,0.018,921.0
4.944,116.012,-0.071,168.167,-0.031,921.0
4.945,116.013,-0.016,168.166,-0.034,921.0
4.946,116.014,0.022,168.164,0.009,921.0
4.947,116.015,0.031,168.162,0.007,921.0
4.948,116.015,0.039,168.161,0.009,921.0
4.949,116.016,0.021,168.159,0.017,921.0
4.95,116.017,0.016,168.157,-0.006,921.0
4.951,116.017,0.005,168.155,-0.024,921.0
4.952,116.018,-0.036,168.153,-0.024,921.0
4.953,116.018,-0.051,168.151,-0.013,921.0
4.954,116.019,-0.042,168.149,-0.012,921.0
4.955,116.019,-0.01,168.147,-0.011,921.0
4.956,116.019,0.055,168.145,0.021,921.0
4.957,116.02,0.049,168.143,0.043,921.0
4.958,116.02,-0.003,168.141,0.027,921.0
4.959,116.021,-0.005,168.139,0.01,921.0
4.96,116.021,-0.017,168.137,-0.008,921.0
4.961,116.021,-0.026,168.135,-0.013,921.0
4.962,116.021,-0.005,168.132,0.008,921.0
4.963,116.022,-0.001,168.13,0.008,921.0
4.964,116.022,0.026,168.128,-0.016,921.0
4.965,116.022,0.047,168.126,-0.018,921.0
4.966,116.022,0.013,168.123,-0.032,921.0
4.967,116.022,-0.031,168.121,-0.051,921.0
4.968,116.023,-0.061,168.119,-0.011,921.0
4.969,116.023,-0.039,168.117,0.017,921.0
4.97,116.023,0.021,168.114,0.022,921.0
4.971,116.024,0.04,168.111,0.055,921.0
4.972,116.024,0.062,168.108,0.058,921.0
4.973,116.025,0.077,168.105,0.042,921.0
4.974,116.025,-0.002,168.102,0.011,921.0
4.975,116.026,-0.104,168.099,-0.033,921.0
4.976,116.026,-0.155,168.096,-0.047,921.0
4.977,116.027,-0.085,168.093,-0.056,921.0
4.978,116.027,0.066,168.09,-0.063,921.0
4.979,116.028,0.115,168.087,-0.053,921.0
4.98,116.028,0.105,168.084,0.006,921.0
4.981,116.029,0.064,168.081,0.071,921.0
4.982,116.03,0.025,168.078,0.083,921.0
4.983,116.031,0.004,168.075,0.071,921.0
4.984,116.032,-0.11,168.072,0.013,921.0
4.985,116.032,-0.115,168.069,-0.051,921.0
4.986,116.033,-0.006,168.066,-0.054,921.0
4.987,116.034,0.029,168.063,-0.037,921.0
4.988,116.035,0.037,168.06,-0.011,921.0
4.989,116.036,-0.024,168.057,0.02,921.0
4.99,116.037,-0.075,168.053,0.033,921.0
4.991,116.039,-0.028,168.05,0.017,921.0
4.992,116.041,0.034,168.046,-0.003,921.0
4.993,116.043,0.088,168.043,-0.006,921.0
4.994,116.045,0.099,168.039,-0.022,921.0
4.995,116.046,0.065,168.036,-0.042,921.0
4.996,116.048,0.035,168.032,-0.017,921.0
4.997,116.05,-0.042,168.029,0.024,921.0
4.998,116.052,-0.122,168.025,0.042,921.0
4.999,116.054,-0.096,168.022,0.044,921.0
5.0,116.056,-0.059,168.018,0.028,921.0
5.001,116.059,-0.03,168.015,-0.003,921.0
5.002,116.062,0.033,168.011,-0.035,921.0
5.003,116.065,0.071,168.007,-0.05,921.0
5.004,116.067,0.086,168.004,-0.038,921.0
5.005,116.07,0.055,168.0,-0.014,921.0
5.006,116.073,-0.018,167.996,0.015,921.0
5.007,116.076,-0.056,167.993,0.037,921.0
5.008,116.079,-0.022,167.989,0.034,921.0
5.009,116.081,0.032,167.985,0.018,921.0
5.01,116.084,0.036,167.982,0.01,921.0
5.011,116.088,0.001,167.978,0.006,921.0
5.012,116.091,-0.034,167.974,-0.011,921.0
5.013,116.094,-0.042,167.971,-0.037,921.0
5.014,116.097,-0.04,167.967,-0.041,921.0
5.015,116.1,-0.044,167.963,-0.022,921.0
5.016,116.103,-0.004,167.96,0.004,921.0
5.017,116.106,0.06,167.956,0.031,921.0
5.018,116.11,0.052,167.952,0.031,921.0
5.019,116.113,0.026,167.949,0.025,921.0
5.02,116.116,0.035,167.945,0.024,921.0
5.021,116.118,0.001,167.941,-0.022,921.0
5.022,116.121,-0.015,167.937,-0.041,921.0
5.023,116.124,-0.02,167.934,-0.005,921.0
5.024,116.127,-0.027,167.93,0.01,921.0
5.025,116.13,0.009,167.926,0.01,921.0
5.026,116.132,-0.004,167.922,0.01,921.0
5.027,116.135,-0.045,167.918,-0.001,921.0
5.028,116.138,-0.071,167.915,-0.023,921.0
5.029,116.141,-0.046,167.911,-0.02,921.0
5.03,116.143,0.027,167.907,-0.004,921.0
5.031,116.145,0.056,167.903,0.004,921.0
5.032,116.147,0.081,167.899,0.022,921.0
5.033,116.149,0.079,167.895,0.031,921.0
5.034,116.152,0.053,167.891,0.032,921.0
5.035,116.154,0.037,167.887,-0.014,921.0
5.036,116.156,-0.026,167.883,-0.057,921.0
5.037,116.158,-0.1,167.879,-0.006,921.0
5.038,116.16,-0.126,167.875,0.027,921.0
5.039,116.162,-0.053,167.871,0.0,921.0
5.04,116.163,-0.001,167.866,-0.026,921.0
5.041,116.164,-0.043,167.862,-0.015,921.0
5.042,116.165,-0.016,167.858,0.019,921.0
5.043,116.167,0.077,167.853,0.006,921.0
5.044,116.168,0.128,167.849,0.009,921.0
5.045,116.169,0.087,167.844,0.03,921.0
5.046,116.17,0.015,167.84,0.014,921.0
5.047,116.171,-0.004,167.836,-0.005,921.0
5.048,116.172,-0.007,167.831,-0.031,921.0
5.049,116.173,-0.023,167.827,-0.029,921.0
5.05,116.174,-0.043,167.822,0.006,921.0
5.051,116.174,-0.069,167.818,-0.001,921.0
5.052,116.174,-0.082,167.813,-0.024,921.0
5.053,116.175,-0.005,167.809,-0.007,921.0
5.054,116.175,0.036,167.804,0.028,921.0
5.055,116.175,-0.025,167.8,0.031,921.0
5.056,116.176,0.005,167.795,0.013,921.0
5.057,116.176,0.031,167.79,0.023,921.0
5.058,116.176,0.021,167.786,0.018,921.0
5.059,116.177,0.043,167.781,-0.026,921.0
5.06,116.177,0.053,167.776,-0.027,920.0
5.061,116.178,0.073,167.771,-0.013,920.0
5.062,116.178,0.02,167.765,-0.039,920.0
5.063,116.179,-0.035,167.76,-0.046,920.0
5.064,116.179,-0.029,167.755,-0.015,920.0
5.065,116.18,-0.061,167.75,0.037,920.0
5.066,116.18,-0.072,167.744,0.085,920.0
5.067,116.181,-0.061,167.739,0.066,920.0
5.068,116.181,-0.046,167.734,0.007,920.0
5.069,116.182,-0.008,167.729,-0.014,920.0
5.07,116.182,0.012,167.723,-0.033,920.0
5.071,116.182,0.029,167.717,-0.046,920.0
5.072,116.183,0.071,167.712,-0.032,920.0
5.073,116.183,0.103,167.706,-0.047,920.0
5.074,116.184,0.104,167.7,-0.035,920.0
5.075,116.184,0.067,167.695,0.037,920.0
5.076,116.185,0.01,167.689,0.083,920.0
5.077,116.185,-0.056,167.683,0.065,920.0
5.078,116.186,-0.141,167.678,0.006,920.0
5.079,116.186,-0.169,167.672,-0.022,920.0
5.08,116.187,-0.098,167.666,-0.009,920.0
5.081,116.188,0.009,167.661,-0.006,920.0
5.082,116.189,0.037,167.655,-0.053,920.0
5.083,116.19,0.027,167.649,-0.067,920.0
5.084,116.191,0.096,167.643,0.006,920.0
5.085,116.192,0.13,167.638,0.032,920.0
5.086,116.193,0.103,167.632,0.027,920.0
5.087,116.194,0.061,167.626,0.048,920.0
5.088,116.195,-0.026,167.62,0.015,920.0
5.089,116.196,-0.13,167.615,-0.014,920.0
5.09,116.197,-0.148,167.609,-0.002,920.0
5.091,116.198,-0.041,167.603,-0.021,920.0
5.092,116.199,-0.004,167.597,-0.031,920.0
5.093,116.201,-0.023,167.591,0.027,920.0
5.094,116.202,0.021,167.586,0.04,920.0
5.095,116.203,0.046,167.58,-0.031,920.0
5.096,116.205,0.055,167.574,-0.049,920.0
